Date/Time,Appl_1:InteriorEquipment:Electricity [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),HEATING:GAS_1 [J](Hourly),HEATING:PROPANE_1 [m3](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly) 
 08/28  10:00:00,1840246.0586328833,666128.5885023108,4701594.096946986,9567905.43643709,1717132.3441899794,0.0,0.0,0.0,0.0,0.0,157822.1673015052,1301913.7465438927,0.0,3205236.760651718,8653042.823766813,0.0,0.0,1019900.8987150735,0.0,319819.73993108168,1431519.0343705358,0.0,0.0,0.0,0.0,895531.6579843741,32886.0,1717132.3441899794,0.0 
 08/28  11:00:00,1474557.0483925492,641000.4325218315,4740996.648130863,9196509.348814775,1555873.5458166502,0.0,0.0,0.0,0.0,0.0,154315.0554439535,1569812.8857322504,0.0,3042838.879062024,7931120.108113749,0.0,0.0,315168.9361895583,0.0,254223.78997978485,1451624.1289139803,0.0,0.0,0.0,0.0,855445.0908555503,32886.0,1555873.5458166502,0.0 
 08/28  12:00:00,1443729.6859468676,674538.1229084361,5597364.670301769,10046759.300939184,1608595.4931594118,0.0,0.0,0.0,0.0,0.0,162439.14235267466,1919736.3285309978,0.0,3518052.3526838037,8941997.873928439,0.0,0.0,1856814.2108772614,0.0,221425.81500413645,1471729.2218259737,0.0,0.0,0.0,0.0,826511.5999561388,32886.0,1608595.4931594118,0.0 
 08/28  13:00:00,1306236.3988807004,815868.4615581145,6306721.547545206,10751439.125709838,1553578.2493949,0.0,0.0,0.0,0.0,0.0,173867.4401587559,2238500.749388843,0.0,3805744.9633105194,9757559.000506942,0.0,0.0,509288.9836952407,0.0,196787.8498538904,1471729.2218259737,0.0,0.0,0.0,0.0,817997.4958998452,32886.0,1553578.2493949,0.0 
 08/28  14:00:00,1247257.5419391946,910028.7739655614,7094865.206946318,11553980.529741597,1553593.4527151874,0.0,0.0,0.0,0.0,0.0,186925.1486164426,2524650.874877119,0.0,4111404.0633122406,10953195.94380963,0.0,0.0,48222.918800309,0.0,196787.8498538904,1451624.1289139803,0.0,0.0,0.0,0.0,817318.8779765416,32886.0,1553593.4527151874,0.0 
 08/28  15:00:00,1219574.0494046354,1010972.7553403674,7753971.481302949,12328088.5732069,0.0,0.0,0.0,0.0,0.0,0.0,204193.36576203386,2736694.545623417,0.0,4508602.84580904,12399410.030592433,0.0,0.0,614346.3746976489,0.0,172202.52992832385,1491834.3163694177,0.0,0.0,0.0,0.0,818849.9707895304,32886.0,0.0,0.0 
 08/28  16:00:00,1418270.9941374388,1145603.0443498854,7841736.005479218,12797662.435028594,1553586.2531152706,0.0,0.0,0.0,0.0,0.0,212560.0367406949,2709337.3767566296,0.0,4453561.296005169,13182104.360612559,0.0,0.0,9595.545972413944,0.0,229585.82482953883,1532044.5038248553,0.0,0.0,0.0,0.0,827121.887237197,32886.0,1553586.2531152706,0.0 
 08/28  17:00:00,1733231.643386331,1137491.335471905,8263333.693927589,13730933.518163016,0.0,0.0,0.0,0.0,0.0,0.0,229783.11055726879,2704247.5368986695,0.0,4880902.95785236,14624139.855104879,0.0,0.0,0.0,0.0,303394.42983091747,1612464.8787357303,0.0,0.0,0.0,0.0,861525.9666414607,122886.0,0.0,0.0 
 08/28  18:00:00,1542840.320798897,1018387.6868266205,7118492.3963986909,12329933.827490993,1553578.1175095537,0.0,0.0,0.0,0.0,0.0,212145.1665426048,2279110.03544365,0.0,4357468.9130165879,13041191.331736105,0.0,0.0,308280.17899077609,0.0,360830.3699568123,1632569.9732791747,0.0,0.0,0.0,0.0,966757.4501876097,50886.0,1553578.1175095537,0.0 
 08/28  19:00:00,1235526.51376785,829216.3922054601,5388424.4971602349,10257557.713891035,0.0,0.0,0.0,0.0,0.0,0.0,173408.0096576079,1606025.0040138928,0.0,3280970.085066653,10443218.130794013,0.0,0.0,0.0,0.0,344405.05985664817,1572254.6912802929,0.0,0.0,0.0,0.0,1199249.619477199,32886.0,0.0,0.0 
 08/28  20:00:00,2525614.755845112,705997.5795889166,4761299.726302505,11094266.898235087,3268158.0038319358,0.0,0.0,0.0,0.0,0.0,158549.04279948283,1127908.7787504,0.0,3173712.347846259,9895430.318972793,0.0,0.0,1925174.4333730606,0.0,311607.0848809997,1511939.409281411,0.0,0.0,0.0,0.0,1556529.4272171446,32886.0,3268158.0038319358,0.0 
 08/28  21:00:00,1906507.6312500747,598780.687038658,4166442.406724381,10077599.464256188,1737616.1643173716,0.0,0.0,0.0,0.0,0.0,145469.8730453662,857116.9102262724,0.0,3059982.57641554,9009248.478944513,0.0,0.0,1549015.7416662584,0.0,254223.78997978485,1471729.2218259737,0.0,0.0,0.0,0.0,1901253.5174171008,32886.0,1737616.1643173716,0.0 
 08/28  22:00:00,900135.8299538273,554141.263778607,3407296.200714573,7691951.74627006,1575222.3537994014,0.0,0.0,0.0,0.0,0.0,127102.17684804382,651943.266538023,0.0,2665591.447079805,7571739.369824532,0.0,0.0,120310.08505149164,0.0,221425.81500413645,1371203.7523716537,0.0,0.0,0.0,0.0,1426288.699451398,32886.0,1575222.3537994014,0.0 
 08/28  23:00:00,622179.2291400846,454263.04107064098,2714003.539385296,5736266.084680539,0.0,0.0,0.0,0.0,0.0,0.0,107770.92092507138,485435.4245587443,0.0,2235750.7167086217,6181835.072524581,0.0,0.0,64460.41462443264,0.0,122979.2448525113,1290783.3774607788,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,0.0,0.0 
 08/28  24:00:00,432769.765135583,378790.0381293862,2226812.0447587317,4650860.605574872,1730696.7154224623,0.0,0.0,0.0,0.0,0.0,92811.23817148492,365514.97945117347,0.0,1930844.1548072124,5202779.559674171,0.0,0.0,991269.7459424248,0.0,32797.9749756484,1270678.2845487854,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,1730696.7154224623,0.0 
 08/29  01:00:00,379511.4205381877,319570.7602085501,1889038.0039969213,4036828.9640069885,1611969.1520606825,0.0,0.0,0.0,0.0,0.0,80383.29487524324,277801.6512579025,0.0,1689308.30783578,4465810.645480071,0.0,0.0,556126.1611577889,0.0,16425.310100164195,1230468.0954618967,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,1611969.1520606825,0.0 
 08/29  02:00:00,333932.99333092817,282013.6071184698,1670915.047030595,3653680.4392308515,0.0,0.0,0.0,0.0,0.0,0.0,72198.92760904468,226963.2820948392,0.0,1518738.2446592905,3943860.8400094367,0.0,0.0,0.0,0.0,4106.32752504106,1210363.0025499038,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 08/29  03:00:00,303789.0186167883,257119.37136541765,1530796.0042147926,3438418.0914044126,1553614.2048595134,0.0,0.0,0.0,0.0,0.0,67117.542720966,194954.24562951475,0.0,1416593.314004601,3603399.118794308,0.0,0.0,0.0,0.0,4106.32752504106,1190257.9080064593,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1553614.2048595134,0.0 
 08/29  04:00:00,335308.2361622801,234681.27365055099,1367714.566680266,3308493.081254945,0.0,0.0,0.0,0.0,0.0,0.0,63031.13179652352,167150.93983237685,0.0,1316254.3003476393,3249766.8509107485,0.0,0.0,0.0,0.0,16425.310100164195,1210363.0025499038,0.0,0.0,0.0,0.0,127540.00221194422,32886.0,0.0,0.0 
 08/29  05:00:00,379001.8760363624,220382.6545032836,1303368.1758737392,3493990.7992752587,0.0,0.0,0.0,0.0,0.0,0.0,60932.09101417031,143829.0729120028,0.0,1300121.2712153653,3124109.4257694475,0.0,0.0,0.0,0.0,114819.23502710936,1230468.0954618967,0.0,0.0,0.0,0.0,327883.9973999767,32886.0,0.0,0.0 
 08/29  06:00:00,580660.3800823022,243206.39332892953,1468963.7412131793,4496386.101151749,1553602.2300879423,0.0,0.0,0.0,0.0,0.0,69491.52945407867,148828.25660676385,0.0,1502775.8529591039,3510842.1808965306,0.0,0.0,137116.7134789348,0.0,393628.34493246077,1310888.4720042232,0.0,0.0,0.0,0.0,769781.114523114,122886.0,1553602.2300879423,0.0 
 08/29  07:00:00,867096.4462711292,258136.9073767313,1588865.3438122674,5150536.793602891,0.0,0.0,0.0,0.0,0.0,0.0,76480.39784680678,154492.37686300706,0.0,1665481.0244281055,3702740.0579308129,0.0,0.0,106234.90022473368,0.0,418213.6648580268,1411413.9398270914,0.0,0.0,0.0,0.0,974138.1563156715,50886.0,0.0,0.0 
 08/29  08:00:00,1079620.280158886,372807.4471634903,2072848.1496456988,5955074.020651838,0.0,0.0,0.0,0.0,0.0,0.0,96027.84370849736,261124.46782505635,0.0,1939349.815518884,4626886.205825823,0.0,0.0,0.0,0.0,401788.3547578626,1431519.0343705358,0.0,0.0,0.0,0.0,965393.1093132279,32886.0,0.0,0.0 
 08/29  09:00:00,1730292.3125210605,416268.21474490829,2670187.726175558,7205618.436695848,3278752.0696363088,0.0,0.0,0.0,0.0,0.0,118694.87229598848,543650.5878624917,0.0,2373316.411339237,5598152.4647640869,0.0,0.0,1384443.6242574938,0.0,352617.71490672996,1431519.0343705358,0.0,0.0,0.0,0.0,924465.1488837856,32886.0,3278752.0696363088,0.0 
 08/29  10:00:00,1398726.9535860127,540157.5778688392,3614679.8811964357,7913501.105006196,0.0,0.0,0.0,0.0,0.0,0.0,158405.42598101244,989725.1512694066,0.0,3198144.8008674636,7001826.525483239,0.0,0.0,0.0,0.0,319819.73993108168,1431519.0343705358,0.0,0.0,0.0,0.0,895531.6579843741,32886.0,0.0,0.0 
 08/29  11:00:00,1474557.0483925492,563383.0506840752,3720832.9759141749,8098728.294760329,0.0,0.0,0.0,0.0,0.0,0.0,160135.63574587016,1195695.5523722233,0.0,3256636.4981180925,6732303.874308277,0.0,0.0,0.0,0.0,254223.78997978485,1451624.1289139803,0.0,0.0,0.0,0.0,855445.0908555503,32886.0,0.0,0.0 
 08/29  12:00:00,1443729.6859468676,563146.1002239798,4217956.669617394,8555959.277570354,1553321.513167007,0.0,0.0,0.0,0.0,0.0,167963.69108826284,1416204.923150389,0.0,3636402.5848962769,7379968.048160419,0.0,0.0,512891.6226019074,0.0,221425.81500413645,1471729.2218259737,0.0,0.0,0.0,0.0,826511.5999561388,32886.0,1553321.513167007,0.0 
 08/29  13:00:00,1306236.3988807004,672946.465445655,4753764.811048915,9055560.393101089,1553578.4726125804,0.0,0.0,0.0,0.0,0.0,178376.74128173328,1631910.9399745519,0.0,3931447.5803642657,8091592.73604398,0.0,0.0,18035.04394624377,0.0,196787.8498538904,1471729.2218259737,0.0,0.0,0.0,0.0,817997.4958998452,32886.0,1553578.4726125804,0.0 
 08/29  14:00:00,1525625.6528749478,765018.8786873024,5478129.661126807,10070603.19957958,0.0,0.0,0.0,0.0,0.0,0.0,196572.5054774352,1883848.5664227389,0.0,4370047.716496188,9310225.966645368,0.0,0.0,545134.6070829425,0.0,196787.8498538904,1451624.1289139803,0.0,0.0,0.0,0.0,817318.8779765416,32886.0,0.0,0.0 
 08/29  15:00:00,1219574.0494046354,867215.4237083277,6159798.763754124,10590158.524026037,1608839.747520231,0.0,0.0,0.0,0.0,0.0,216841.29010272248,2093232.3549827866,0.0,4790892.040086975,10636831.910266633,0.0,0.0,702631.3359007427,0.0,172202.52992832385,1491834.3163694177,0.0,0.0,0.0,0.0,818849.9707895304,32886.0,1608839.747520231,0.0 
 08/29  16:00:00,1418270.9941374388,907736.4460728583,6252673.596725084,10970733.427997435,1608317.7445614506,0.0,0.0,0.0,0.0,0.0,222061.54762659627,2093581.4671855292,0.0,4834395.496206583,11165657.965686296,0.0,0.0,314256.67947295136,0.0,229585.82482953883,1532044.5038248553,0.0,0.0,0.0,0.0,827121.887237197,32886.0,1608317.7445614506,0.0 
 08/29  17:00:00,1733231.643386331,1008730.002965718,6317934.315662275,11656772.807391515,0.0,0.0,0.0,0.0,0.0,0.0,229192.57142929437,2017549.2132920079,0.0,4867761.6697372249,11856879.655706356,0.0,0.0,144528.18614546734,0.0,303394.42983091747,1612464.8787357303,0.0,0.0,0.0,0.0,861525.9666414607,122886.0,0.0,0.0 
 08/29  18:00:00,1542840.320798897,806520.9627331043,5233097.451469523,10232672.158468308,3342074.0861776408,0.0,0.0,0.0,0.0,0.0,203025.3426122281,1621140.2396560307,0.0,4041439.21594623,10165646.527604737,0.0,0.0,2006354.150681883,0.0,360830.3699568123,1632569.9732791747,0.0,0.0,0.0,0.0,966757.4501876097,50886.0,3342074.0861776408,0.0 
 08/29  19:00:00,1235526.51376785,649197.9849384127,3973288.6390815104,8662403.448545265,0.0,0.0,0.0,0.0,0.0,0.0,161475.9261066362,1062567.9494838454,0.0,3064063.9706492798,8233699.988403656,0.0,0.0,0.0,0.0,344405.05985664817,1572254.6912802929,0.0,0.0,0.0,0.0,1199249.619477199,32886.0,0.0,0.0 
 08/29  20:00:00,1111433.6564359272,528629.397652566,3342499.6505549747,8083917.541142022,1559618.8945262673,0.0,0.0,0.0,0.0,0.0,141691.72719553853,700863.4874261599,0.0,2796195.445108156,7382517.260440061,0.0,0.0,358480.11861376548,0.0,311607.0848809997,1511939.409281411,0.0,0.0,0.0,0.0,1556529.4272171446,32886.0,1559618.8945262673,0.0 
 08/29  21:00:00,1076070.2465112338,447477.08663485708,2926416.716628125,7855832.789017292,0.0,0.0,0.0,0.0,0.0,0.0,129126.11792342074,501881.73624259009,0.0,2658301.936217607,6719451.048430194,0.0,0.0,0.0,0.0,254223.78997978485,1471729.2218259737,0.0,0.0,0.0,0.0,1901253.5174171008,32886.0,0.0,0.0 
 08/29  22:00:00,900135.8299538273,429109.2949622107,2531812.1261163188,6691435.702855408,1553600.5178973384,0.0,0.0,0.0,0.0,0.0,115147.79450373877,379169.52596383276,0.0,2427260.132043541,5901055.061184665,0.0,0.0,0.0,0.0,221425.81500413645,1371203.7523716537,0.0,0.0,0.0,0.0,1426288.699451398,32886.0,1553600.5178973384,0.0 
 08/29  23:00:00,622179.2291400846,364026.6095396188,2125467.528971138,5057493.642735358,0.0,0.0,0.0,0.0,0.0,0.0,98943.86201812739,296326.52059266777,0.0,2057974.0176514895,4943507.993766206,0.0,0.0,0.0,0.0,122979.2448525113,1290783.3774607788,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,0.0,0.0 
 08/29  24:00:00,432769.765135583,303065.5624610009,1742845.9339986768,4091170.0191464319,0.0,0.0,0.0,0.0,0.0,0.0,84263.40854706503,231668.26225028307,0.0,1744587.9927187286,4093816.080666218,0.0,0.0,0.0,0.0,32797.9749756484,1270678.2845487854,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 08/30  01:00:00,379511.4205381877,255789.22769975454,1481618.7439055704,3565628.171406842,1553670.1636705716,0.0,0.0,0.0,0.0,0.0,72848.51326536754,179150.6630161273,0.0,1527929.9247346817,3512061.9076207198,0.0,0.0,496.15287569654927,0.0,16425.310100164195,1230468.0954618967,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,1553670.1636705716,0.0 
 08/30  02:00:00,333932.99333092817,228072.37975773103,1324220.5727847149,3253044.737624232,0.0,0.0,0.0,0.0,0.0,0.0,65948.90000409824,147754.08642361497,0.0,1385293.034163617,3133346.683628868,0.0,0.0,26052.106178638707,0.0,4106.32752504106,1210363.0025499038,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 08/30  03:00:00,303789.0186167883,200042.71344854905,1137059.7152988543,2987605.144571605,0.0,0.0,0.0,0.0,0.0,0.0,59205.658494598465,117375.05534341274,0.0,1229657.1169099995,2719594.105788496,0.0,0.0,0.0,0.0,4106.32752504106,1190257.9080064593,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 08/30  04:00:00,335308.2361622801,175095.2986641432,1005049.5849194703,2886242.1245077417,1553590.2625358208,0.0,0.0,0.0,0.0,0.0,53133.440661847795,88270.96088774363,0.0,1120397.584633043,2428744.3465209899,0.0,0.0,0.0,0.0,16425.310100164195,1210363.0025499038,0.0,0.0,0.0,0.0,127540.00221194422,32886.0,1553590.2625358208,0.0 
 08/30  05:00:00,379001.8760363624,173472.51292221537,1008627.2787379634,3152339.7605584149,0.0,0.0,0.0,0.0,0.0,0.0,53478.29060683158,75672.03225266589,0.0,1143251.1928047967,2437388.1953718515,0.0,0.0,79395.88468424352,0.0,114819.23502710936,1230468.0954618967,0.0,0.0,0.0,0.0,327883.9973999767,32886.0,0.0,0.0 
 08/30  06:00:00,580660.3800823022,289157.1739155586,1730296.1621304502,4803669.302655648,9313700.333990844,0.0,0.0,0.0,0.0,0.0,92711.81249243036,110402.96441198615,0.0,2019997.0468108045,4195969.179152015,0.0,0.0,6148252.121426972,0.0,393628.34493246077,1310888.4720042232,0.0,0.0,0.0,0.0,769781.114523114,122886.0,9313700.333990844,0.0 
 08/30  07:00:00,867096.4462711292,246592.03753035048,1465421.6770581289,5015548.257002371,1913272.4218783023,0.0,0.0,0.0,0.0,0.0,80607.85622780792,89949.77670246024,0.0,1735028.1783119403,3456355.6282735608,0.0,0.0,1698648.0925246678,0.0,418213.6648580268,1411413.9398270914,0.0,0.0,0.0,0.0,974138.1563156715,50886.0,1913272.4218783023,0.0 
 08/30  08:00:00,1079620.280158886,329595.5899987775,1813168.2584764129,5652182.27231784,1671643.3693769139,0.0,0.0,0.0,0.0,0.0,93209.96957723714,171832.73346350905,0.0,1880906.437642575,4089062.577542682,0.0,0.0,1085243.0190038363,0.0,401788.3547578626,1431519.0343705358,0.0,0.0,0.0,0.0,965393.1093132279,32886.0,1671643.3693769139,0.0 
 08/30  09:00:00,1321053.6139868575,582194.3581183921,3581853.094779892,7873971.250139463,15353714.22325486,0.0,0.0,0.0,0.0,0.0,182665.88667655402,712298.3922756037,0.0,3392367.5777308417,7479827.389056003,0.0,0.0,10752420.342297899,0.0,352617.71490672996,1431519.0343705358,0.0,0.0,0.0,0.0,924465.1488837856,32886.0,15353714.22325486,0.0 
 08/30  10:00:00,1398726.9535860127,562175.3921492621,3726487.775937143,8047326.814027326,3738964.3712156719,0.0,0.0,0.0,0.0,0.0,171981.02746739606,1016986.5477378409,0.0,3466880.9365776705,7072198.498754125,0.0,0.0,2511240.923365757,0.0,319819.73993108168,1431519.0343705358,0.0,0.0,0.0,0.0,895531.6579843741,32886.0,3738964.3712156719,0.0 
 08/30  11:00:00,1474557.0483925492,520407.27040515639,3541851.237458786,7876770.77602602,0.0,0.0,0.0,0.0,0.0,0.0,162067.82702473983,1201201.943538858,0.0,3246820.5248550197,6195651.510388869,0.0,0.0,262750.4855633657,0.0,254223.78997978485,1451624.1289139803,0.0,0.0,0.0,0.0,855445.0908555503,32886.0,0.0,0.0 
 08/30  12:00:00,1443729.6859468676,536811.6506601583,4033303.059919852,8344971.218308991,1553575.2599537376,0.0,0.0,0.0,0.0,0.0,170018.87138655096,1435431.7782006497,0.0,3696913.2548718268,6823710.309590038,0.0,0.0,0.0,0.0,221425.81500413645,1471729.2218259737,0.0,0.0,0.0,0.0,826511.5999561388,32886.0,1553575.2599537376,0.0 
 08/30  13:00:00,1306236.3988807004,668885.640484305,4743457.341416001,9041192.098506825,1627977.5165906829,0.0,0.0,0.0,0.0,0.0,188096.4271419298,1712055.3203517793,0.0,4167345.1028146895,7831131.804492062,0.0,0.0,915286.1778503491,0.0,196787.8498538904,1471729.2218259737,0.0,0.0,0.0,0.0,817997.4958998452,32886.0,1627977.5165906829,0.0 
 08/30  14:00:00,1247257.5419391946,769664.2183713074,5626148.875839777,9944899.643040803,0.0,0.0,0.0,0.0,0.0,0.0,207560.66037216306,1983497.6502379233,0.0,4638454.116314428,9156145.013721988,0.0,0.0,177896.1032055461,0.0,196787.8498538904,1451624.1289139803,0.0,0.0,0.0,0.0,817318.8779765416,32886.0,0.0,0.0 
 08/30  15:00:00,1219574.0494046354,899479.7971091406,6548659.671825923,11011283.805498649,0.0,0.0,0.0,0.0,0.0,0.0,233209.16477829815,2280058.2008115795,0.0,5163870.219303713,10712085.426903978,0.0,0.0,0.0,0.0,172202.52992832385,1491834.3163694177,0.0,0.0,0.0,0.0,818849.9707895304,32886.0,0.0,0.0 
 08/30  16:00:00,1418270.9941374388,963600.2717950542,6947947.010241399,11721870.667235943,1553593.270096763,0.0,0.0,0.0,0.0,0.0,241770.30187691115,2345540.794355412,0.0,5303388.475610507,11602599.984222787,0.0,0.0,413602.992879794,0.0,229585.82482953883,1532044.5038248553,0.0,0.0,0.0,0.0,827121.887237197,32886.0,1553593.270096763,0.0 
 08/30  17:00:00,1873631.2054545438,1038980.0166900689,7384978.755278377,12894466.822800182,1602690.6739154785,0.0,0.0,0.0,0.0,0.0,256447.7596992331,2391152.0005589395,0.0,5531046.732684379,12835772.91936991,0.0,0.0,268416.28817051069,0.0,303394.42983091747,1612464.8787357303,0.0,0.0,0.0,0.0,861525.9666414607,122886.0,1602690.6739154785,0.0 
 08/30  18:00:00,1771134.954559644,992051.3511688626,5993403.155930949,11406802.88512624,0.0,0.0,0.0,0.0,0.0,0.0,222886.34612137188,1924555.4224848038,0.0,4423379.717216907,10792645.98941449,0.0,0.0,482851.16223724049,0.0,360830.3699568123,1632569.9732791747,0.0,0.0,0.0,0.0,966757.4501876097,50886.0,0.0,0.0 
 08/30  19:00:00,1235526.51376785,719490.511875862,4746074.490111739,9505481.826512944,1553610.1866399507,0.0,0.0,0.0,0.0,0.0,182856.42282271409,1310682.754074702,0.0,3483782.9087191999,9183381.58126967,0.0,0.0,612589.6735070131,0.0,344405.05985664817,1572254.6912802929,0.0,0.0,0.0,0.0,1199249.619477199,32886.0,1553610.1866399507,0.0 
 08/30  20:00:00,1111433.6564359272,589867.0474212847,3833734.717503627,8636390.257859394,1553600.317418174,0.0,0.0,0.0,0.0,0.0,157280.87173054258,854808.8473321237,0.0,3099030.486927395,8064982.78537383,0.0,0.0,0.0,0.0,311607.0848809997,1511939.409281411,0.0,0.0,0.0,0.0,1556529.4272171446,32886.0,1553600.317418174,0.0 
 08/30  21:00:00,1076070.2465112338,499242.63521974548,3333564.3338343005,8314745.954808354,0.0,0.0,0.0,0.0,0.0,0.0,143167.98332814018,616350.9495126599,0.0,2961568.3943713929,7407684.092081481,0.0,0.0,599191.9137813784,0.0,254223.78997978485,1471729.2218259737,0.0,0.0,0.0,0.0,1901253.5174171008,32886.0,0.0,0.0 
 08/30  22:00:00,900135.8299538273,473068.8617085291,2791493.767988947,6995076.911474355,1646529.746194772,0.0,0.0,0.0,0.0,0.0,126274.41746550094,463115.9536489248,0.0,2654930.7533423446,6396496.941661799,0.0,0.0,499449.6809890066,0.0,221425.81500413645,1371203.7523716537,0.0,0.0,0.0,0.0,1426288.699451398,32886.0,1646529.746194772,0.0 
 08/30  23:00:00,622179.2291400846,386333.68674675628,2254385.2875634778,5208718.478534835,0.0,0.0,0.0,0.0,0.0,0.0,104744.27688966133,338864.0992016718,0.0,2184208.215449246,5229107.765692647,0.0,0.0,0.0,0.0,122979.2448525113,1290783.3774607788,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,0.0,0.0 
 08/30  24:00:00,432769.765135583,328324.0853114924,1928528.6240042756,4302111.232002522,1553308.4112263886,0.0,0.0,0.0,0.0,0.0,89980.4080283462,267585.2821699693,0.0,1884575.4720968819,4471310.033214875,0.0,0.0,0.0,0.0,32797.9749756484,1270678.2845487854,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,1553308.4112263886,0.0 
 08/31  01:00:00,395002.9663110081,282528.3257973669,1634087.587247871,3760327.6586195749,0.0,0.0,0.0,0.0,0.0,0.0,79102.71686188903,213798.08591107004,0.0,1648251.431189964,3832275.712236195,0.0,0.0,0.0,0.0,16425.310100164195,1230468.0954618967,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,0.0,0.0 
 08/31  02:00:00,344260.6905128083,242304.50872160455,1406586.3923944545,3359970.3833797259,0.0,0.0,0.0,0.0,0.0,0.0,69458.15146151265,166065.52466385254,0.0,1460201.5606860996,3331341.268278756,0.0,0.0,0.0,0.0,4106.32752504106,1210363.0025499038,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 08/31  03:00:00,308952.8672077285,219975.72414445145,1283236.1372722167,3158878.42583181,1553607.5506262538,0.0,0.0,0.0,0.0,0.0,64024.98158692776,140075.88793874588,0.0,1351507.3244837665,3033767.6413547585,0.0,0.0,0.0,0.0,4106.32752504106,1190257.9080064593,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1553607.5506262538,0.0 
 08/31  04:00:00,345635.9333441603,205497.48082832283,1202488.8931560768,3124411.312090408,0.0,0.0,0.0,0.0,0.0,0.0,60771.0068269628,124163.95538363188,0.0,1285831.0924616077,2834311.6399405698,0.0,0.0,0.0,0.0,16425.310100164195,1210363.0025499038,0.0,0.0,0.0,0.0,127540.00221194422,32886.0,0.0,0.0 
 08/31  05:00:00,394493.42180918276,204729.3882390523,1212998.997329994,3403459.9002401025,0.0,0.0,0.0,0.0,0.0,0.0,61554.48080311263,119503.39295983175,0.0,1318859.8386653504,2849643.708200453,0.0,0.0,134566.683259118,0.0,114819.23502710936,1230468.0954618967,0.0,0.0,0.0,0.0,327883.9973999767,32886.0,0.0,0.0 
 08/31  06:00:00,621971.1688098234,228750.61793240396,1385973.6539887558,4440251.02725832,1553592.1839718309,0.0,0.0,0.0,0.0,0.0,70904.40188160677,130510.83441983375,0.0,1541420.2659074956,3241817.4399496035,0.0,0.0,0.0,0.0,393628.34493246077,1310888.4720042232,0.0,0.0,0.0,0.0,769781.114523114,122886.0,1553592.1839718309,0.0 
